user_id,session_id,window_id,dwell_mean,dwell_std,dwell_p10,dwell_p50,dwell_p90,dd_mean,dd_std,dd_p10,dd_p50,dd_p90,ud_mean,ud_std,ud_p10,ud_p50,ud_p90,backspace_rate,burst_mean,idle_frac,split
s002,8,27,0.1334272727272727,0.0169155706059718,0.1204,0.1357,0.157,0.20345,0.0915834837730035,0.11335,0.1709999999999999,0.3045799999999999,0.06982,0.0931268790414453,-0.02469,0.0331,0.2064999999999999,0.0,11.0,0.0,train
s002,5,32,0.0825272727272727,0.0142228427607967,0.0694,0.0779,0.1028,0.2082399999999999,0.1369017253360964,0.10053,0.15625,0.3599299999999999,0.12483,0.1412076134632973,0.01201,0.0816,0.2761399999999999,0.0,11.0,0.0,train
s002,8,36,0.1310181818181818,0.0250771470822564,0.0963,0.1354,0.1512,0.20961,0.1266327797215239,0.11161,0.17185,0.3027799999999999,0.0770999999999999,0.124804398960934,-0.01329,0.03485,0.1750699999999999,0.0,11.0,0.0,train
s002,2,28,0.0922454545454545,0.0185392146365169,0.0723,0.0892,0.1175,0.23172,0.1553312769534841,0.12818,0.1683,0.4095299999999999,0.13849,0.1604371306774089,0.03875,0.05525,0.3409399999999999,0.0,11.0,0.0,train
s002,1,16,0.098090909090909,0.0241849861219519,0.0739,0.0911,0.1305,0.28994,0.2149507999519889,0.1507,0.1896499999999999,0.6266799999999999,0.18835,0.2284064677280396,0.04413,0.0797,0.55236,0.0,11.0,0.0,train
s002,8,42,0.1513636363636363,0.0230210683239692,0.1264,0.1528,0.1689,0.23491,0.1279790877448343,0.12713,0.1827,0.3866699999999999,0.08868,0.1243109070033679,-0.0013299999999999,0.0338,0.2261399999999999,0.0,11.0,0.0,train
s002,6,22,0.0773818181818181,0.0148077263727615,0.0658,0.0745,0.0906,0.17969,0.1329313616119236,0.07168,0.15455,0.2595299999999998,0.10199,0.1332081637888609,-0.01955,0.0836,0.1701499999999999,0.0,11.0,0.0,train
s002,1,1,0.1157818181818181,0.0214817816334856,0.0932,0.1146,0.1417,0.54039,0.4685762658308677,0.1655,0.3511999999999999,1.2301999999999995,0.42045,0.4668301666559263,0.0558,0.23295,1.0912099999999998,0.0,11.0,0.0,train
s002,8,47,0.1266,0.0285084038646342,0.1051,0.1206,0.1367,0.26638,0.1436112795012982,0.14032,0.218,0.5034299999999999,0.13958,0.1457782548942056,0.02278,0.0675,0.3758599999999999,0.0,11.0,0.0,train
s002,3,15,0.0894272727272727,0.0225978313886769,0.0718,0.0792,0.0987,0.21403,0.109176756225856,0.12124,0.17335,0.3710199999999999,0.1255299999999999,0.1163913403136161,0.0152,0.0825,0.3010899999999999,0.0,11.0,0.0,train
s002,5,26,0.0892454545454545,0.0142635175845335,0.076,0.0858,0.1064,0.25856,0.1824565493480571,0.12197,0.1902499999999999,0.4702099999999999,0.1710299999999999,0.1820995389889826,0.0293,0.09775,0.3741199999999999,0.0,11.0,0.0,train
s002,6,13,0.0888272727272727,0.0169431719102464,0.0713,0.0842,0.1125,0.16689,0.0961857208737346,0.06218,0.157,0.2386699999999999,0.07612,0.0957111675824717,-0.0137799999999999,0.0665999999999999,0.1477099999999999,0.0,11.0,0.0,train
s002,3,5,0.0846727272727272,0.0176492127513892,0.0679,0.0784,0.109,0.22342,0.1106802041920776,0.13078,0.20255,0.3419999999999999,0.13707,0.1159700137966707,0.04104,0.1106,0.2713999999999999,0.0,11.0,0.0,train
s002,8,46,0.1043363636363636,0.0210819299067955,0.0845,0.1014,0.1217,0.22092,0.1064458247184923,0.12967,0.2051,0.3174699999999999,0.11629,0.1062912174170566,0.02538,0.0880499999999999,0.2111799999999999,0.0,11.0,0.0,train
s002,4,44,0.0950909090909091,0.0154014435300694,0.0755,0.09,0.1143,0.19508,0.0735351317398697,0.12882,0.16325,0.2807699999999999,0.09745,0.0737268099133551,0.0384,0.06575,0.1769099999999999,0.0,11.0,0.0,train
s002,6,12,0.0842909090909091,0.0171586953596793,0.0689,0.0829,0.1177,0.21552,0.171450149022974,0.09387,0.147,0.5015799999999999,0.13159,0.177671013111312,0.01883,0.06295,0.43012,0.0,11.0,0.0,train
s002,2,8,0.0894,0.0140835816725459,0.07,0.085,0.1104,0.28125,0.2315778368065476,0.12464,0.1704999999999999,0.7026,0.19141,0.2364034198145196,0.03375,0.09035,0.62042,0.0,11.0,0.0,train
s002,5,33,0.090290909090909,0.0190483334773534,0.0708,0.0858,0.1172,0.18406,0.1034975671211647,0.09096,0.17095,0.2487399999999999,0.09205,0.0979469065361433,0.00438,0.08345,0.1552999999999999,0.0,11.0,0.0,train
s002,3,17,0.087890909090909,0.0160099659045377,0.0731,0.085,0.1175,0.24625,0.1229309826691383,0.16437,0.19675,0.3871699999999999,0.15688,0.1266245063169053,0.07288,0.10815,0.3058699999999999,0.0,11.0,0.0,train
s002,3,14,0.0869363636363636,0.0148488917693159,0.0721,0.09,0.1103,0.24762,0.149889191071271,0.14608,0.2005,0.3931299999999999,0.1581699999999999,0.1514158647566363,0.05483,0.1143,0.3114099999999998,0.0,11.0,0.0,train
s002,7,43,0.0934272727272727,0.0088978128986939,0.0813,0.0942,0.1051,0.19166,0.0859517213323851,0.12276,0.1613,0.31886,0.09702,0.0872588883724747,0.02312,0.0692,0.2224399999999999,0.0,11.0,0.0,train
s002,4,9,0.0964636363636363,0.021657846477653,0.0681,0.0903,0.1278,0.20621,0.0908098282125894,0.11193,0.1755,0.33868,0.1066999999999999,0.0929694358378064,0.01364,0.08045,0.25699,0.0,11.0,0.0,train
s002,3,42,0.0934272727272727,0.0155780784734709,0.075,0.0924,0.1085,0.2083599999999999,0.1041574884489828,0.1077,0.17725,0.39228,0.11309,0.1042486302068281,0.02599,0.0866,0.29627,0.0,11.0,0.0,train
s002,8,32,0.1428545454545454,0.0209693873685325,0.1186,0.1404,0.171,0.2495299999999999,0.1397814941256531,0.12671,0.2031,0.48007,0.10314,0.1290431726206388,-0.01483,0.0666,0.30806,0.0,11.0,0.0,train
s002,2,6,0.0857272727272727,0.0140433802528315,0.0697,0.0855,0.1077,0.26655,0.2263892102110876,0.11276,0.16895,0.4827799999999999,0.1808,0.2341854863137338,0.02,0.0776,0.4114599999999998,0.0,11.0,0.0,train
s002,2,27,0.0898818181818181,0.0164749296139657,0.0734,0.0832,0.1093,0.25184,0.1707593757308804,0.1357,0.1917,0.4185499999999998,0.16097,0.1756527770916247,0.03946,0.1054,0.3360099999999998,0.0,11.0,0.0,train
s002,1,26,0.0933272727272727,0.0189612567146364,0.0721,0.0845,0.1146,0.39934,0.3038791378163364,0.14981,0.2933,0.7353699999999999,0.3074499999999999,0.3064625858077948,0.07362,0.18085,0.6622999999999998,0.0,11.0,0.0,train
s002,2,33,0.0876636363636363,0.0128784014202266,0.0744,0.0845,0.1032,0.2469199999999999,0.1453090279370142,0.13412,0.18575,0.50132,0.15836,0.1463335928623363,0.04968,0.1009,0.41957,0.0,11.0,0.0,train
s002,8,33,0.1194454545454545,0.0304144213292541,0.1008,0.1228,0.1486,0.21762,0.1173771085007634,0.13327,0.15195,0.3381799999999999,0.09645,0.1273184059749414,-0.01372,0.05685,0.2010699999999999,0.0,11.0,0.0,train
s002,3,49,0.0962363636363636,0.0114534054266741,0.0847,0.0987,0.1088,0.23181,0.1232279874866095,0.14102,0.1956,0.4058099999999999,0.13445,0.1253952730369051,0.0403,0.1037,0.31033,0.0,11.0,0.0,train
s002,4,32,0.0931090909090909,0.0166049529601838,0.0697,0.0956,0.1156,0.19473,0.1126848441450757,0.09154,0.1631,0.3575999999999999,0.09928,0.1119628849217453,-0.0034399999999999,0.07015,0.2733,0.0,11.0,0.0,train
s002,1,23,0.0909545454545454,0.02114531384304,0.0686,0.0826,0.1222,0.3154099999999999,0.2183860776240097,0.15213,0.22535,0.5641999999999999,0.2223599999999999,0.2235775355441597,0.05583,0.13555,0.4941999999999998,0.0,11.0,0.0,train
s002,4,24,0.0843727272727272,0.0143981116760049,0.0642,0.0879,0.0964,0.1725899999999999,0.0906107659166392,0.07,0.1574,0.31727,0.08525,0.0907380873723928,0.00102,0.0713,0.2315,0.0,11.0,0.0,train
s002,1,47,0.0996363636363636,0.0214164878169419,0.0808,0.0924,0.1351,0.38156,0.339442148826571,0.17715,0.2544499999999999,0.8034599999999998,0.27972,0.3472607746348556,0.04991,0.14005,0.7086199999999998,0.0,11.0,0.0,train
s002,7,22,0.0789363636363636,0.0096384903313625,0.0655,0.0805,0.0895,0.19369,0.0910223868067631,0.10429,0.1663,0.35153,0.11491,0.0915252364105113,0.03639,0.0905,0.27636,0.0,11.0,0.0,train
s002,7,39,0.1021181818181818,0.0164060309410798,0.0816,0.1038,0.1235,0.19053,0.1135527282807419,0.0565,0.172,0.3470899999999999,0.0894399999999999,0.1110542858245462,-0.03189,0.0844999999999999,0.24108,0.0,11.0,0.0,train
s002,2,21,0.0854818181818181,0.0182214069001679,0.0668,0.0808,0.1122,0.2495199999999999,0.1630335842702356,0.14147,0.1926,0.4166099999999999,0.16325,0.1635029311663861,0.05035,0.10555,0.3425599999999999,0.0,11.0,0.0,train
s002,8,25,0.1201363636363636,0.0204633274077077,0.0958,0.1204,0.1497,0.22107,0.100372735839968,0.13034,0.1974,0.3353,0.10096,0.0896793532536893,0.01824,0.09525,0.1823599999999999,0.0,11.0,0.0,train
s002,1,40,0.0922,0.0212896902065508,0.0755,0.0821,0.1204,0.32468,0.22976810831793,0.16131,0.23015,0.61596,0.23118,0.2387526871052973,0.0678,0.1119,0.5437899999999999,0.0,11.0,0.0,train
s002,5,24,0.0879636363636363,0.0159931390248371,0.0694,0.085,0.1093,0.2052099999999999,0.1647110891834547,0.09232,0.14435,0.3415099999999998,0.11938,0.1648560390158637,0.00898,0.0565,0.2565599999999998,0.0,11.0,0.0,train
s002,4,23,0.0964454545454545,0.0186816080501343,0.0708,0.0979,0.1193,0.2222899999999999,0.1339587582056507,0.1133,0.17545,0.4011499999999999,0.12301,0.1293935040873381,0.00103,0.08115,0.3011099999999999,0.0,11.0,0.0,train
s002,1,31,0.0891181818181818,0.021108284378923,0.0673,0.0879,0.1006,0.30567,0.1870904543262429,0.1614199999999999,0.2283,0.4718699999999998,0.21342,0.1983523571828678,0.05659,0.1337999999999999,0.4043599999999999,0.0,11.0,0.0,train
s002,4,3,0.0883,0.0118011555674549,0.075,0.0861,0.1024,0.19746,0.1065365402103897,0.11925,0.16465,0.3857299999999999,0.10783,0.1070438980045102,0.02948,0.0624,0.2992,0.0,11.0,0.0,train
s002,3,25,0.0875909090909091,0.0140715996729359,0.0694,0.0898,0.1069,0.2154799999999999,0.1077452254162568,0.12593,0.16975,0.41023,0.12877,0.1116368223302688,0.04432,0.0957,0.33519,0.0,11.0,0.0,train
s002,6,45,0.0831727272727272,0.0164207236530323,0.0589,0.0834,0.0996,0.20596,0.1279500777647282,0.112,0.1663,0.3306299999999999,0.11986,0.1321723662495303,0.01849,0.08995,0.2490599999999999,0.0,11.0,0.0,train
s002,6,6,0.0877818181818181,0.0146708008197989,0.07,0.0871,0.1035,0.2076399999999999,0.1697835751773415,0.0979599999999999,0.14665,0.3788899999999998,0.11747,0.171827483540905,0.0048,0.0606499999999999,0.2855799999999999,0.0,11.0,0.0,train
s002,2,29,0.0916727272727272,0.0157703456415163,0.0734,0.0905,0.1109,0.2429799999999999,0.1505177252020505,0.13784,0.17795,0.4465599999999999,0.1506399999999999,0.1562438619594382,0.04162,0.08865,0.3717899999999999,0.0,11.0,0.0,train
s002,3,2,0.0854545454545454,0.0158493110625359,0.0721,0.0789,0.1098,0.25578,0.1994771956891313,0.11975,0.173,0.4868199999999999,0.16899,0.203081906875034,0.04377,0.08075,0.4083099999999999,0.0,11.0,0.0,train
s002,1,32,0.0954636363636363,0.0213998841427311,0.0715,0.0934,0.1299,0.33794,0.2883165316106587,0.13098,0.21045,0.6316499999999998,0.24008,0.2985572568201952,0.04067,0.09045,0.5392499999999998,0.0,11.0,0.0,train
s002,8,3,0.119,0.0266767859587865,0.0879,0.1095,0.1533,0.2609100000000001,0.1663638148757115,0.11333,0.20425,0.4348199999999999,0.14096,0.1667057119597285,0.01346,0.0771999999999999,0.3441199999999999,0.0,11.0,0.0,train
s002,6,19,0.0752454545454545,0.0130167279533518,0.061,0.0755,0.0847,0.16921,0.087729475662402,0.08564,0.15505,0.32103,0.0935699999999999,0.0905496996129749,0.02227,0.0776,0.24637,0.0,11.0,0.0,train
s002,8,45,0.1333272727272727,0.026770305493183,0.1003,0.1357,0.1645,0.23191,0.1036145013982116,0.1479,0.20335,0.3066099999999999,0.09293,0.0959439841782693,-0.00601,0.07195,0.1742299999999999,0.0,11.0,0.0,train
s002,2,24,0.0888727272727272,0.0158044925091277,0.0686,0.0937,0.1072,0.2302699999999999,0.1392826697762503,0.12236,0.17455,0.3805499999999999,0.14048,0.1444918392159224,0.04891,0.09285,0.3112599999999998,0.0,11.0,0.0,train
s002,7,21,0.0998,0.0171572407190348,0.0756,0.0998,0.1212,0.17914,0.0860923945537583,0.09294,0.1389,0.2937399999999999,0.07939,0.0880207299447124,0.0013,0.0518,0.1943899999999999,0.0,11.0,0.0,train
s002,3,41,0.0950363636363636,0.0132029798790254,0.0797,0.0985,0.1072,0.27019,0.1362441297818001,0.17398,0.22515,0.3896399999999999,0.1760499999999999,0.1369564328536633,0.07182,0.12995,0.3065699999999999,0.0,11.0,0.0,train
s002,1,6,0.1009454545454545,0.0311748839361071,0.0744,0.0863,0.1394,0.37359,0.3304739882350803,0.1297799999999999,0.24355,0.95253,0.26846,0.335825794721013,0.02491,0.13095,0.8654399999999999,0.0,11.0,0.0,train
s002,1,46,0.0948909090909091,0.0174826903767674,0.071,0.0974,0.1185,0.29158,0.1955620147165599,0.14042,0.2156,0.5252699999999999,0.19607,0.2015610282271848,0.05119,0.1187,0.4547099999999999,0.0,11.0,0.0,train
s002,8,39,0.116690909090909,0.0270602511090094,0.0943,0.113,0.1539,0.28125,0.1654654299241989,0.12635,0.2214999999999999,0.5173399999999999,0.16419,0.1624973012083585,0.02651,0.12075,0.3961899999999999,0.0,11.0,0.0,train
s002,5,47,0.0955545454545454,0.012767598452643,0.0797,0.0961,0.1098,0.1854099999999999,0.0863034350417177,0.08903,0.16725,0.2748299999999999,0.0882699999999999,0.0848203872898491,0.00918,0.05815,0.1866299999999999,0.0,11.0,0.0,train
s002,5,28,0.0806818181818181,0.0137440114682602,0.0655,0.0766,0.1033,0.20941,0.1681373512935183,0.10451,0.1652,0.2669799999999998,0.1290499999999999,0.1667677801615168,0.0317999999999999,0.0722,0.1929999999999998,0.0,11.0,0.0,train
s002,8,20,0.1237454545454545,0.0199766847570936,0.0956,0.1186,0.1504,0.23314,0.1022886621283121,0.1343,0.19525,0.3786199999999999,0.1085599999999999,0.0951376497502434,0.00333,0.0721499999999999,0.2401199999999999,0.0,11.0,0.0,train
s002,4,27,0.0893545454545454,0.0191442069868935,0.0747,0.0868,0.1077,0.2306099999999999,0.1592033884689644,0.0845699999999999,0.1455,0.4054899999999999,0.14225,0.1569165399185184,0.01287,0.06575,0.3181499999999999,0.0,11.0,0.0,train
s002,6,40,0.0764181818181818,0.0145143701946987,0.062,0.0729,0.0966,0.17026,0.0714708080267741,0.10571,0.15355,0.29091,0.0924,0.078217696207444,0.00779,0.08315,0.22044,0.0,11.0,0.0,train
s002,1,4,0.1054,0.022745748853557,0.0845,0.0956,0.1454,0.4644999999999999,0.3849023538509475,0.16191,0.2505,1.07568,0.35669,0.3894949638955554,0.05338,0.14555,0.98555,0.0,11.0,0.0,train
s002,1,19,0.0917090909090909,0.0160548749065342,0.0818,0.09,0.1162,0.33679,0.2315072286128448,0.16362,0.23815,0.6686899999999999,0.24465,0.2338821679820845,0.07191,0.1482,0.5799599999999999,0.0,11.0,0.0,train
s002,5,3,0.0696181818181818,0.0211699967012415,0.0436,0.0692,0.0995,0.26166,0.3254606802672175,0.09824,0.13375,0.5260799999999998,0.18944,0.3392539349808635,0.02732,0.0531,0.4473399999999997,0.0,11.0,0.0,train
s002,6,1,0.0857363636363636,0.0180917998867027,0.065,0.0879,0.1104,0.17288,0.0952491763743918,0.0872,0.1385,0.33557,0.08507,0.0959054956715203,0.00575,0.0453,0.23218,0.0,11.0,0.0,train
s002,6,25,0.0823181818181818,0.009040295468001,0.0744,0.0797,0.094,0.15898,0.0726260256381966,0.08225,0.13395,0.2508999999999999,0.07638,0.0699974970981105,0.01231,0.0566,0.1628399999999999,0.0,11.0,0.0,train
s002,2,14,0.0862636363636363,0.0147159945592463,0.0626,0.0876,0.1075,0.3476799999999999,0.3724409934472842,0.1402,0.20895,0.5398299999999997,0.26155,0.3734384882413702,0.05442,0.1232999999999999,0.4546399999999996,0.0,11.0,0.0,train
s002,5,49,0.0878545454545454,0.0135972165357716,0.0729,0.089,0.1037,0.1875299999999999,0.0931963094762877,0.12343,0.14775,0.2771199999999999,0.0981799999999999,0.0914487922282191,0.01996,0.0748,0.1871299999999999,0.0,11.0,0.0,train
s002,7,2,0.0918727272727272,0.0218643375430939,0.075,0.0787,0.1124,0.2723400000000001,0.2390011640139018,0.10516,0.1754,0.4933899999999998,0.17878,0.2376548623529508,0.02677,0.08865,0.4149999999999998,0.0,11.0,0.0,train
s002,3,9,0.0945181818181818,0.016926032568573,0.08,0.0916,0.1035,0.22953,0.1407026300393848,0.11461,0.1691,0.3898799999999999,0.13541,0.1467233345449864,0.02895,0.0812,0.2994399999999999,0.0,11.0,0.0,train
s002,2,41,0.0877727272727272,0.0154152280618337,0.0705,0.0866,0.1127,0.2198399999999999,0.1125597459130039,0.12009,0.1786499999999999,0.40722,0.13063,0.1137135704302701,0.04031,0.098,0.3234999999999999,0.0,11.0,0.0,train
s002,5,34,0.0915181818181818,0.0208224449783408,0.0657,0.09,0.1183,0.26071,0.1771013802882405,0.12668,0.1709999999999999,0.5277899999999999,0.1666099999999999,0.1757094160823488,0.03209,0.08035,0.4253999999999999,0.0,11.0,0.0,train
s002,7,36,0.0840454545454545,0.0115457480277659,0.0715,0.081,0.0995,0.2195399999999999,0.115681849916052,0.12832,0.17615,0.3839299999999999,0.13643,0.1207214649513498,0.02715,0.09845,0.3140499999999999,0.0,11.0,0.0,train
s002,3,19,0.094390909090909,0.014684652132906,0.08,0.0884,0.1151,0.21483,0.1077690683823517,0.11927,0.17365,0.39791,0.11982,0.1143101202868757,0.03224,0.06875,0.3048499999999999,0.0,11.0,0.0,train
s002,5,21,0.0822727272727272,0.0178542121798186,0.0568,0.081,0.1085,0.2079099999999999,0.119995903680084,0.10948,0.1803,0.3474599999999999,0.12309,0.1233597053336299,0.02428,0.0759,0.2793899999999999,0.0,11.0,0.0,train
s002,4,31,0.0986181818181818,0.0136290343939839,0.0842,0.0993,0.1117,0.21119,0.1239395130698842,0.0882199999999999,0.1757,0.38808,0.1111299999999999,0.1234744997965167,0.01243,0.0746,0.3001999999999999,0.0,11.0,0.0,train
s002,7,15,0.0842181818181818,0.0114246796797601,0.0721,0.0845,0.0966,0.18344,0.0906260139253625,0.11472,0.15905,0.30135,0.097,0.0936860501889155,0.0162,0.0718,0.2217699999999999,0.0,11.0,0.0,train
s002,8,24,0.1091363636363636,0.0353694339720631,0.0613,0.1198,0.1441,0.2662,0.1654998972809348,0.13688,0.1994,0.4020899999999999,0.15813,0.1953182738506564,0.01546,0.0754,0.3311199999999998,0.0,11.0,0.0,train
s002,8,31,0.1344636363636363,0.0227632188460113,0.1019,0.1413,0.1515,0.23482,0.1522391066710521,0.11367,0.1513499999999999,0.4874599999999999,0.1018,0.144557019891806,-0.0047099999999999,0.0485,0.3391399999999999,0.0,11.0,0.0,train
s002,5,40,0.0880818181818181,0.0229520376667922,0.0626,0.0787,0.1103,0.18943,0.0943792673207415,0.10834,0.15825,0.30516,0.09853,0.0901603022399548,0.02102,0.0581,0.2048099999999999,0.0,11.0,0.0,train
s002,2,26,0.0928272727272727,0.0164820613731243,0.0692,0.0937,0.1035,0.33284,0.339053064283454,0.1360799999999999,0.1698,0.6317999999999998,0.24374,0.3367290370609579,0.04482,0.0856,0.5425999999999997,0.0,11.0,0.0,train
s002,5,48,0.0959,0.0141450280375055,0.0795,0.0935,0.1064,0.19118,0.1040580203540313,0.09725,0.17485,0.3128499999999999,0.0963,0.1029868438199753,-0.0055199999999999,0.0841,0.2241699999999999,0.0,11.0,0.0,train
s002,3,11,0.0822363636363636,0.0137131836186451,0.0681,0.0829,0.0969,0.19988,0.1026529765764247,0.13186,0.1588,0.3438399999999999,0.11623,0.1079329148128595,0.04788,0.07815,0.27257,0.0,11.0,0.0,train
s002,1,17,0.1008727272727272,0.0242729588003939,0.0771,0.1,0.1159,0.32308,0.2697719399789385,0.1389399999999999,0.1876499999999999,0.83954,0.21983,0.2722611432062974,0.04325,0.09115,0.73838,0.0,11.0,0.0,train
s002,2,17,0.0943,0.0190151136061435,0.0697,0.0895,0.1206,0.2793299999999999,0.170451330590289,0.14397,0.2075,0.53705,0.18336,0.1703227536179473,0.04766,0.125,0.44827,0.0,11.0,0.0,train
s002,4,4,0.0850818181818181,0.0147275757544582,0.0686,0.0834,0.1019,0.2023499999999999,0.1193193718555373,0.10886,0.1601,0.3725099999999999,0.11481,0.1237262013479763,0.02451,0.0762,0.29721,0.0,11.0,0.0,train
s002,1,8,0.0948454545454545,0.0216153297300513,0.0747,0.0903,0.1322,0.3311199999999999,0.3232626387320378,0.11408,0.19685,0.6989899999999999,0.2335799999999999,0.314156419001745,0.01959,0.10935,0.6154199999999999,0.0,11.0,0.0,train
s002,1,20,0.0947818181818181,0.0172006774804111,0.0744,0.0919,0.1101,0.36299,0.2191884962766066,0.15314,0.2796,0.70935,0.26657,0.2203761014720062,0.07457,0.1596,0.60539,0.0,11.0,0.0,train
s002,3,38,0.0932272727272727,0.0144458922068833,0.0803,0.0916,0.1027,0.2431299999999999,0.0983993907501464,0.15801,0.2077999999999999,0.39685,0.14861,0.0949507814607125,0.05558,0.1251499999999999,0.30043,0.0,11.0,0.0,train
s002,8,6,0.1245545454545454,0.0219012396343371,0.0993,0.1233,0.1454,0.2780399999999999,0.1497115172590271,0.1434,0.20165,0.4845699999999999,0.15096,0.1621167801308674,0.02149,0.056,0.3853,0.0,11.0,0.0,train
s002,7,50,0.090790909090909,0.0127258116044414,0.0771,0.0884,0.1072,0.19192,0.0968698384431397,0.1248399999999999,0.1432,0.37169,0.10277,0.1005995432395197,0.02191,0.0524,0.28818,0.0,11.0,0.0,train
s002,3,32,0.0912272727272727,0.014645451723943,0.0718,0.0929,0.1051,0.2004,0.1147885969946492,0.10257,0.1846499999999999,0.40689,0.1093399999999999,0.1179638266588533,0.00539,0.0923,0.30828,0.0,11.0,0.0,train
s002,8,38,0.1336727272727272,0.0335543545720045,0.0924,0.1351,0.1721,0.26652,0.1684911321108621,0.13288,0.19795,0.56517,0.13086,0.1594158787574186,0.02169,0.0553499999999999,0.43537,0.0,11.0,0.0,train
s002,6,43,0.0825818181818181,0.0084567152640875,0.0732,0.08,0.0938,0.1756899999999999,0.0839375893149189,0.10392,0.14575,0.29519,0.0928,0.0863893048936035,0.01788,0.05995,0.2166299999999999,0.0,11.0,0.0,train
s002,8,37,0.1238,0.0339718867728757,0.0966,0.1151,0.1576,0.2876299999999999,0.1680102797450203,0.10056,0.23795,0.4670699999999999,0.1629599999999999,0.1609572750763381,0.023,0.09405,0.3575299999999999,0.0,11.0,0.0,train
