trust_score,label,user_id
0.7615749695377796,0,s002
0.46251876420988736,0,s002
0.4623488240258131,1,s002
0.761724588485069,0,s002
0.4619382536452059,1,s002
0.4623043066681294,0,s002
0.4617606806104515,0,s002
0.0014037145095080472,0,s002
0.4621286769779456,1,s002
0.46220040649253447,0,s002
0.4621687927587821,0,s002
9.616055541372681e-05,0,s002
0.4621849671467375,1,s002
0.461759971752046,0,s002
0.46186645330510845,1,s002
0.46214697097089497,0,s002
0.4622413937690375,1,s002
0.462355272091282,0,s002
0.4619511520477664,0,s002
0.4623975524977828,1,s002
0.00019699354300595218,0,s002
0.46200678329688993,1,s002
0.4618988323717126,1,s002
0.4623942389324429,1,s002
0.761884117472529,0,s002
0.462123129430279,1,s002
0.46222707074763436,1,s002
0.46208812578565706,0,s002
0.4621904450420371,1,s002
0.7616688879814735,1,s002
0.46226671135790953,1,s002
0.46212164911228815,0,s002
0.4622509314595258,1,s002
0.4622125263066241,0,s002
0.46211604903624015,1,s002
0.462245471503012,0,s002
0.46234599622277406,0,s002
0.9052141721156897,1,s002
0.00011550409372573789,0,s002
0.46205512876295884,1,s002
0.46248007740669905,1,s002
0.461940569638597,0,s002
0.4621094657956939,1,s002
0.46223949799884045,1,s002
0.4622648530853626,0,s002
0.4624472153146335,0,s002
0.4622995609061211,0,s002
0.4622615928450917,1,s002
0.46237228062360414,0,s002
0.46222072505390255,1,s002
0.4625097989751423,1,s002
0.7617396084592492,1,s002
0.46241707809556853,1,s002
0.46247225260631164,1,s002
0.46246402380190776,1,s002
0.46229613096491917,1,s002
0.4622868354771501,1,s002
0.46241723656045863,1,s002
0.46220282572952587,1,s002
0.4623797466471067,0,s002
0.46206922776844395,0,s002
0.4621536948774343,0,s002
0.46214635177351715,0,s002
0.4620747162097276,0,s002
0.7620010329084363,1,s002
0.4620667827036493,0,s002
0.46224436838268157,1,s002
0.4622899398099114,1,s002
0.46197366155079367,0,s002
0.4622440675961026,1,s002
0.4622903541366856,1,s002
0.4620548528791619,1,s002
0.4622136728926809,0,s002
0.46223532440777015,0,s002
0.46212935264028765,0,s002
0.4621519841726336,0,s002
0.46205256792055294,0,s002
0.4622055298633305,0,s002
0.00016780618363521072,0,s002
0.4623261622417436,1,s002
0.7615863219093826,0,s002
0.4622075820567786,0,s002
0.7617002500210959,0,s002
0.46224758514695496,0,s002
0.7617066902746963,1,s002
0.4624098885965193,0,s002
0.00015624826887306043,0,s002
0.4623501789369149,0,s002
0.462103596503288,0,s002
0.46243057161206225,1,s002
0.7617721102149981,1,s002
0.4615684212776252,0,s002
0.4618366598521031,0,s002
0.46213433933688153,0,s002
0.4624574844397935,0,s002
0.7617254084025267,1,s002
0.4627096395763639,1,s002
0.4622549852636957,0,s002
0.46252631198938365,1,s002
0.7617147900872847,1,s002
0.4627413895283661,0,s002
0.46213628651382344,0,s002
0.4622212396888361,0,s002
0.7614119695584574,1,s002
0.4621583306672661,0,s002
1.3707285119402002e-05,0,s002
0.4621937930197082,1,s002
0.4620753751713911,1,s002
0.4621624536384903,0,s002
0.4617948523892048,1,s002
0.46232236022039763,0,s002
0.46219447013581294,0,s002
0.46213382186047114,1,s002
0.46221281828090044,0,s002
0.46245573597801704,0,s002
0.46201405225807424,0,s002
0.46201714514920167,1,s002
0.7616035471324616,0,s002
0.46246750935656356,1,s002
0.46261551710358306,0,s002
0.4610172621290731,0,s002
0.46238924326777053,0,s002
0.46228782749066766,0,s002
0.4621550690682128,0,s002
0.4620387741089651,0,s002
0.4621248152092341,0,s002
0.46258487065806575,1,s002
0.46236007211097796,0,s002
0.46219152980886036,1,s002
0.46241817154682985,1,s002
0.7616405222519567,0,s002
0.4625087054291934,1,s002
0.4624324947047229,1,s002
0.7616251218360583,0,s002
0.761731409940192,0,s002
0.46256101882681966,1,s002
0.9052411718328082,1,s002
0.46209073492642094,0,s002
0.9051853030109933,0,s002
0.4622687009342321,0,s002
0.4624342466549045,0,s002
8.405143199508025e-05,1,s002
0.4622500274975805,0,s002
0.4622781703705072,0,s002
0.0006550526843360771,0,s002
0.905205724569623,1,s002
0.7615806033478598,0,s002
0.4622108180820399,0,s002
0.4620274030336178,1,s002
0.7614594300497919,0,s002
0.4621369062486156,0,s002
0.7618382518447901,0,s002
0.4620175965464397,1,s002
0.46244550147493846,1,s002
0.4621027483499176,0,s002
0.4625262076688357,1,s002
0.46220896833485026,1,s002
3.401862289575952e-05,0,s002
0.4620579295075813,0,s002
0.4621623933196597,0,s002
0.7617590112814203,0,s002
0.9052597507806395,0,s002
0.46165876411928175,0,s002
0.46215148074613355,0,s002
0.7618635172130657,1,s002
0.46225819019457726,0,s002
0.4623964697936773,1,s002
0.46229805725692863,0,s002
0.0004786433332506501,0,s002
0.46220865475332973,0,s002
0.4616625674191268,0,s002
0.46232486894013136,1,s002
0.7616189219084333,0,s002
0.4621409071761209,0,s002
0.4622743535092402,1,s002
0.4621517839112763,0,s002
0.4622027340387227,0,s002
0.46204931421645856,1,s002
0.46218203480518705,1,s002
0.46224429672223244,1,s002
0.46220466536229554,0,s002
0.4621986356325858,0,s002
0.46233442133493874,0,s002
0.46208083710166714,0,s002
0.7619018567448659,1,s002
0.4623665118186244,0,s002
0.4622095384907179,0,s002
0.46238673788537876,0,s002
0.7616814764804127,0,s002
0.4621422834869424,1,s002
0.7616903491451157,0,s002
0.7617122235676226,1,s002
0.46216294224271914,1,s002
0.4620501239753001,0,s002
0.46227775907964364,1,s002
0.0001387614643786339,0,s002
0.4624710609681515,1,s002
0.46237111375752815,0,s002
3.6363196542765763e-06,1,s002
0.4624373743041381,1,s002
0.4624983730038583,0,s002
0.7616421878935378,1,s002
0.46252572003359016,1,s002
0.46228966821367234,1,s002
0.46236013708506385,1,s002
0.46235973182610857,0,s002
0.4621821234346071,1,s002
0.7617033920477589,1,s002
0.4626250531962792,0,s002
0.46222975654821874,1,s002
0.7617795095312119,0,s002
0.761813117891281,0,s002
0.4620884368064735,0,s002
0.4622650717790775,1,s002
0.4620489639608987,1,s002
0.46242454815119927,1,s002
0.46214511381114276,1,s002
0.462294428452247,0,s002
0.4620447398686425,0,s002
0.46198903658722057,1,s002
0.46220102829078646,0,s002
0.4620937419329396,0,s002
0.7616078600669047,0,s002
0.46193938231906717,0,s002
0.4619560205058473,0,s002
0.7616181408321279,0,s002
0.46209846291291345,0,s002
0.7617821235036331,1,s002
0.7617866512378666,1,s002
0.46220634898775814,1,s002
0.46209556488389003,0,s002
0.46231919309437575,0,s002
0.7616732546883331,0,s002
0.4623112134635521,0,s002
0.4624709725863225,1,s002
0.46240124136097593,0,s002
0.4620275067053381,0,s002
0.00014154455259052234,0,s002
1.624260932175936e-05,1,s002
0.46212073167335177,0,s002
0.46225972723265607,0,s002
0.9052479573001362,0,s002
0.7614970676992365,0,s002
0.4620181056610617,0,s002
0.46265831419168424,0,s002
0.4622872971669616,0,s002
0.46237946731112545,1,s002
0.4626144441627267,1,s002
0.00012024327263260304,1,s002
0.4620414165183988,0,s002
0.4624540618660431,1,s002
0.4623629056136791,0,s002
0.4620608260250869,1,s002
0.000277024891265798,0,s002
0.4621998927771158,1,s002
0.4620498654292331,1,s002
0.46183443267871604,1,s002
0.7616874213397,0,s002
0.7616043868425377,1,s002
0.4622230421702669,1,s002
0.46215849924192165,1,s002
0.46190001096318456,1,s002
0.462063224533773,1,s002
0.46247026462722585,0,s002
0.46211428261332577,0,s002
0.4619991791639608,0,s002
0.46232325484872905,0,s002
0.4620541683900865,1,s002
0.4622321350912506,1,s002
0.46193541197199606,1,s002
0.46193075028302144,1,s002
0.7620739147587858,0,s002
0.46245450103987173,0,s002
0.46235550665281,0,s002
0.4626494446917706,0,s002
0.4622199265215654,1,s002
0.4622116498069455,1,s002
0.4624969492518929,0,s002
0.4619954641892803,0,s002
0.461997614519448,1,s002
0.4626073693553363,0,s002
0.4623546882183658,0,s002
0.46213373375393707,0,s002
0.46185888285856347,0,s002
0.46250226753956514,0,s002
0.46226103030618493,1,s002
0.4618604315843313,0,s002
0.46205852662436575,1,s002
0.46226868268047605,0,s002
0.46196548718854435,0,s002
0.4621428898778188,1,s002
0.4622971343387916,0,s002
0.46195954412569007,0,s002
0.0005402982060134232,0,s002
0.461867787577694,0,s002
0.46206295390909125,0,s002
0.4625570003156114,0,s002
0.46233322465752114,1,s002
0.4618117569911362,0,s002
0.46242953302890744,1,s002
0.4627733564706782,0,s002
0.4622608048386825,0,s003
0.46206343953734663,0,s003
0.4622986377325953,0,s003
0.4629594583588512,0,s003
0.0010098464120427142,0,s003
0.46219423459153974,1,s003
0.46254841886100206,1,s003
0.4621193454305841,0,s003
0.46231479501316297,0,s003
0.7616087295600591,1,s003
0.46233475440961413,0,s003
0.7616573456048537,1,s003
0.4627511163600293,1,s003
0.4621680765954974,1,s003
0.46128798179219666,1,s003
0.46203917816005613,1,s003
0.46190219297260326,1,s003
0.46189484085164745,1,s003
0.46224990162279167,1,s003
0.46206360154418324,1,s003
0.4620280511664421,0,s003
0.46200744246768854,1,s003
0.7617368743636259,1,s003
0.46210917665810425,1,s003
0.4620644438267576,1,s003
0.7615499646017838,1,s003
0.46273360783877404,1,s003
0.4625701657092989,1,s003
0.46236108301871637,1,s003
0.46217422759918203,0,s003
0.4616706775065087,1,s003
0.46196309124860857,0,s003
0.46205771229234105,1,s003
0.4623471836225248,1,s003
0.00026027244649196035,0,s003
0.7616318954127119,1,s003
0.4619837182382951,1,s003
0.4619307524359415,0,s003
0.46242491991295553,1,s003
0.00016340891972044247,0,s003
0.46209745051277773,1,s003
0.4621059892730661,1,s003
0.462188155549466,1,s003
0.4628190105287895,1,s003
0.7618652543556701,1,s003
0.7616835422920527,1,s003
7.214285113743557e-05,0,s003
0.46191905988572346,0,s003
0.4624214488901379,1,s003
0.4622596730288906,1,s003
0.46239481246256364,1,s003
0.4621606653863737,0,s003
0.4625796829616582,0,s003
0.9640524899583889,0,s003
0.4624013586148412,0,s003
0.461984634503221,0,s003
0.0010663715803915785,0,s003
0.00017184680381920892,0,s003
0.46288216143292105,0,s003
6.584352427996265e-05,0,s003
0.46211884192787234,0,s003
0.46215564928205644,0,s003
0.4623310628392514,0,s003
0.0006956635026200697,0,s003
0.46197702692217435,0,s003
0.9051219776739228,0,s003
0.46253712095710786,0,s003
0.7616861295996002,0,s003
0.4626689269195272,0,s003
0.7617143393976289,1,s003
0.7615404399113166,1,s003
0.46218315375801744,1,s003
0.46175973061930287,1,s003
0.46196599832019314,1,s003
0.46115818366725114,1,s003
0.46218904686735685,1,s003
0.7617390670839232,0,s003
0.7615775467553716,1,s003
0.46198239534885843,1,s003
0.4621250725609187,1,s003
0.46240859248797017,0,s003
0.46244865117252165,0,s003
0.4623622111036645,0,s003
0.462334810250596,1,s003
0.462076063299391,1,s003
0.462236831297151,0,s003
0.462021990363074,1,s003
0.4616561284510394,1,s003
0.4624694158385918,0,s003
0.4628822178772436,1,s003
0.46184989356153094,0,s003
0.46250387656752756,1,s003
0.4619906568031218,0,s003
0.4618779353296072,0,s003
0.7615794447944138,0,s003
0.4618881591696329,0,s003
0.46203358837820896,0,s003
0.4625221172573668,1,s003
0.4617411804421625,1,s003
0.4619902898653083,1,s003
0.4628038355248578,1,s003
0.4619139276513966,1,s003
0.4623439362245241,1,s003
0.46247773102227296,1,s003
0.7617962184739226,0,s003
0.7616247179705984,0,s003
0.46215693894141374,1,s003
0.46176041547481605,1,s003
0.4619797702613273,1,s003
0.46248292070714037,0,s003
0.46208688397716835,0,s003
0.46199559711384275,1,s003
0.46182352855745523,1,s003
0.4615871708632775,0,s003
0.00020706347480015097,0,s003
0.4621721289125784,1,s003
0.4621248469438648,1,s003
0.46239359970884686,0,s003
0.4622609135488749,0,s003
0.4626326156574321,1,s003
0.7617543047042685,1,s003
0.46169720475928,0,s003
0.46235253042590885,1,s003
0.4615614594603459,0,s003
0.46188126539611996,1,s003
0.4621975091779993,1,s003
0.46184089441607834,0,s003
0.4619930830676302,1,s003
0.4626273383719619,1,s003
0.46200191337429053,0,s003
0.4621789546723656,1,s003
0.461961076128776,1,s003
0.4620561959742864,1,s003
0.46276538953629864,1,s003
0.4625860640549051,0,s003
0.4619368318362067,1,s003
0.46265301418445937,1,s003
0.46198402698775,1,s003
0.4618131831017067,1,s003
0.4623300631912397,0,s003
0.4623714390709668,1,s003
0.4622094913876542,1,s003
0.00023315912937160732,0,s003
0.00027567444649290174,0,s003
0.7615688035221311,1,s003
0.4617421246032487,1,s003
0.46199137827299297,1,s003
0.46221784550741485,1,s003
0.46206245681697133,1,s003
0.46257617420660324,1,s003
0.4627164984782104,1,s003
0.46218951495553107,1,s003
0.462223025938965,1,s003
0.4627104391138117,1,s003
0.7616719046384801,1,s003
0.46202668659351454,0,s003
0.7617465204580285,1,s003
0.46273390379845636,1,s003
0.4623378572763379,1,s003
0.4625990413258685,1,s003
0.4620854880320655,1,s003
0.4625250223508286,0,s003
0.46194383431711894,0,s003
0.4619094050816033,1,s003
0.4621889211983108,0,s003
0.7615118939633114,0,s003
0.46240727396534864,0,s003
0.46262574454174255,1,s003
0.7616866692378967,0,s003
0.46231518290503915,0,s003
0.7618297521743591,1,s003
0.46246862752511797,1,s003
0.4618806649415188,1,s003
0.46202483622395896,1,s003
0.7616252596012578,0,s003
0.46174679002816443,1,s003
0.4626326948224033,1,s003
0.4625095449679595,1,s003
0.46181787745801905,1,s003
0.4625254538298731,0,s003
0.46184690251995564,1,s003
0.46250243655628576,1,s003
0.4616266766671242,0,s003
0.46176055698499985,1,s003
0.4624344719328408,0,s003
0.4624611960582923,1,s003
0.46230386851117466,1,s003
0.46252389353597945,1,s003
0.4622562088716089,0,s003
0.4619491539861855,1,s003
0.4624577207179177,1,s003
0.46255251791191654,1,s003
0.46194107396178863,0,s003
0.4624949849102,0,s003
0.4620144264156174,0,s003
0.46195459579319675,0,s003
0.4626029903252096,1,s003
0.4621859228811618,0,s003
0.46268668130415525,1,s003
0.4627428804558402,1,s003
0.46179820226282065,1,s003
0.4625237089019161,0,s003
0.7614591791626644,0,s003
0.46186761946327337,1,s003
0.4616748504076613,1,s003
0.46163099536412755,1,s003
0.46194341312951503,0,s003
0.4619562546743827,1,s003
0.7616215196840432,1,s003
4.0450113075296557e-05,0,s003
0.461716713443417,1,s003
0.46170822329019745,1,s003
0.00011407156233533833,0,s003
0.46194807085539447,0,s003
0.46256388760642797,1,s003
0.4623545769213795,1,s003
0.4620563636502095,0,s003
0.4623035062465384,1,s003
0.4626478315095164,1,s003
0.4625812881227429,1,s003
0.4620101614449914,0,s003
0.46281768583615257,1,s003
0.7615082626137595,1,s003
0.46205709075415213,1,s003
0.4620104726627472,1,s003
0.4619858972006028,0,s003
0.4620431540493841,0,s003
0.4619723114577179,0,s003
0.46235227210743735,0,s003
0.4620739751261709,1,s003
0.4619759374251733,0,s003
0.4620079159515993,1,s003
0.4619524536198045,1,s003
0.9050454309075433,1,s003
0.46257429170895925,1,s003
0.4623421740232603,1,s003
0.4622093359443997,1,s003
0.46187191434362473,1,s003
0.46209133321477336,1,s003
0.46258942968695704,1,s003
0.4627430718898886,1,s003
0.7617604979297816,1,s003
0.46245558770958994,1,s003
0.46203573259707276,1,s003
0.46197673322828625,1,s003
0.4619895324246375,1,s003
0.46197661259571055,1,s003
0.46244977003888144,1,s003
0.4625616947260558,1,s003
0.46258431613643314,1,s003
0.46272117089827525,1,s003
0.7617446724073287,1,s003
0.4622261375340502,0,s003
0.4623187781933482,0,s003
0.4619316693119,0,s003
0.4622636482886866,1,s003
0.4623039016618047,1,s003
0.4626884953189285,1,s003
0.46194859574337555,0,s003
0.46196858382016415,0,s003
0.762057715233557,1,s003
0.46222463143672954,0,s003
0.4620631122081018,0,s003
0.46193349650376914,1,s003
0.46204397227715743,1,s003
0.4622028318809188,1,s003
0.46206768153730793,1,s003
0.7618421735720871,1,s003
0.46174182384576645,1,s003
0.46232785782208374,1,s003
0.462284355399881,1,s003
0.4620798344564838,0,s003
0.46211219848776963,0,s003
0.46238987465765047,1,s003
0.46233524082921384,1,s003
0.4623410124002809,1,s003
0.46244448702082064,1,s003
0.4620410819216032,1,s003
0.46211114092122774,1,s003
0.46265934650059815,1,s003
0.46243924043640927,1,s003
0.46244708745705276,1,s003
0.46293808044559404,1,s003
0.463307932155699,1,s003
0.4627293766694296,1,s003
0.46244083396728075,1,s003
0.46200212486701053,0,s003
0.7616336022805044,0,s003
0.46259221862798716,1,s003
0.46185614917743156,0,s003
0.46188029846153844,0,s003
0.4625493836075234,1,s003
0.4624195161214726,1,s003
0.4619128588918098,0,s003
0.46236071373103704,1,s003
0.46225704584689087,0,s003
0.4624763936873604,1,s003
0.7615578779742365,1,s003
0.4624297388797247,1,s003
0.4620241636546254,1,s003
0.46213899931620084,1,s003
0.761303938607685,1,s003
0.46276604564278534,1,s003
0.4628505384993049,1,s003
0.4622343967833553,1,s003
0.4621522936221336,1,s003
0.4616434114081076,0,s003
0.46232131382529995,1,s003
0.46243223610275197,0,s003
0.4621184734883863,0,s003
0.4624720518272363,1,s003
0.46234219297532464,1,s003
0.4628055410741849,1,s003
0.46231620938641504,1,s003
0.463129099495875,1,s003
0.7622412962954337,1,s003
0.4626982458561537,1,s003
0.4625933159007578,1,s003
0.46398782989162024,1,s003
0.4631860924480231,1,s003
0.46264317534544896,1,s003
0.4629734418971474,1,s003
0.7618054083449883,1,s003
0.46305050248040414,1,s003
0.4631085803352313,1,s003
0.7623900707436464,1,s003
0.4621730398693693,1,s003
0.46284731026502457,1,s003
0.4627226490765519,1,s003
0.762122985566323,1,s003
0.4636573647587676,1,s003
0.7619917436746846,1,s003
0.4634956417442735,1,s003
0.46378169435756544,1,s003
0.46277458860224563,1,s003
0.46287477528080867,1,s003
0.46279944918845506,1,s003
0.4636029058029365,1,s003
0.4621184563799299,0,s003
0.4633341980462664,1,s003
0.4629253817501702,1,s003
0.463448131995857,1,s003
0.4628757255422764,1,s003
0.4636362456261962,1,s003
0.4622757161673361,1,s003
0.46339242062322206,1,s003
0.7624566101106378,1,s003
0.46374003958548515,1,s003
0.46311009206226994,1,s003
0.4629273506422267,1,s003
0.46277694868628805,0,s003
0.46210557875841984,1,s003
0.4626038539894559,1,s003
0.46291859303280525,1,s003
0.46208535585173904,1,s003
0.4624275613052551,0,s003
0.46275276514484553,1,s003
0.46297715549757323,1,s003
0.4627200806398064,1,s003
0.4629261497611781,1,s003
0.7620375411527442,1,s003
0.7620784607257847,1,s003
0.46310293451382867,1,s003
0.46247055718303387,1,s003
0.7627349193112798,1,s003
0.4628090865494001,1,s003
0.46354634327594413,1,s003
0.46221511194049003,1,s003
0.46249935347820026,1,s003
0.4624370211691329,1,s003
0.46279005909500315,1,s003
0.7617610058855708,1,s003
0.4637253814625084,1,s003
0.9054334116119658,1,s003
0.46240853025539064,1,s003
0.4622356481248806,1,s003
0.46245292373807634,1,s003
0.46272441360130845,1,s003
0.4626329646796741,1,s003
0.4629534135062412,1,s003
0.462478543512888,1,s003
0.46223840478507405,1,s003
0.7618948522051874,1,s003
0.4641380375487736,1,s003
0.7621855409237321,1,s003
0.4638754578968962,1,s003
0.4624890396170587,1,s003
0.46306114404535004,1,s003
0.9641906585912166,1,s003
0.46210118839066294,0,s003
0.46260045897448276,1,s003
0.46263033362055794,0,s003
0.9053692110501408,1,s003
0.7630320725368689,1,s003
0.46246812332631904,1,s003
0.4626683163209777,1,s003
0.4630494447997253,1,s003
0.462817137908333,1,s003
0.4648036863356031,1,s003
0.4626151209346321,1,s003
0.46254508641513326,0,s004
0.7616234391261574,0,s004
0.46171193764700713,1,s004
0.46173145536767124,1,s004
0.46210351958644424,1,s004
0.4619835333009863,1,s004
0.46215104605102897,1,s004
0.7615314279761045,1,s004
0.761652653709691,0,s004
0.4623220655567777,1,s004
0.7616389639594245,1,s004
0.4623637069854418,1,s004
0.4622709603673245,0,s004
0.46186681687797937,0,s004
0.7617094351398035,0,s004
0.46244051533599895,0,s004
0.000139011301488301,1,s004
0.46244384465731825,1,s004
0.7617562212529645,0,s004
0.4624746229551415,0,s004
0.4625103389322167,0,s004
0.4621289035876954,0,s004
0.461944759557287,0,s004
0.4622614814811752,1,s004
0.46236125673493,0,s004
0.46237612897139013,1,s004
0.46225114713053417,0,s004
0.46219020754918083,1,s004
0.4624806094531442,1,s004
0.4619693174850297,0,s004
0.46260154614565363,1,s004
9.653591039215925e-06,0,s004
0.4621658740891086,0,s004
0.4620684021082577,1,s004
0.46242837365745215,1,s004
0.4625700933421033,1,s004
0.7616266730376613,1,s004
0.7616458537061819,1,s004
0.46215739520024046,0,s004
0.4620100008198471,0,s004
0.4623032098274602,1,s004
0.4623826770569508,1,s004
0.4624477006055223,1,s004
0.4625183095766803,1,s004
0.4622257430758354,1,s004
0.7616669384543688,1,s004
0.4623138891252676,0,s004
0.4624006128968421,0,s004
0.462045498554428,0,s004
0.46220490027729166,0,s004
0.4615518676263881,1,s004
0.4621755019700342,0,s004
0.46227732271817223,0,s004
0.46221553060462517,0,s004
0.462445948045366,0,s004
0.46221194801208787,1,s004
0.46240326447180236,0,s004
0.46226688246688497,0,s004
0.4621753866457279,0,s004
0.4623017072336397,1,s004
0.4621713590065013,0,s004
0.7616282641468852,0,s004
0.4620304903709467,0,s004
0.46259198855475403,1,s004
0.46195304016589556,1,s004
0.4623497222605084,0,s004
0.7614960078251394,0,s004
0.46179341969645793,1,s004
0.7618443467364684,0,s004
0.46234067136109513,1,s004
0.4620497919422355,1,s004
0.7617182186012419,0,s004
0.4620744618113388,1,s004
0.462023741733111,0,s004
0.46234654548451104,1,s004
0.46222914647799906,1,s004
0.00012209021687059618,1,s004
0.7615255763143753,1,s004
0.4621215543179098,1,s004
0.4621076006486291,0,s004
0.46245054577123534,1,s004
0.46241454741224497,0,s004
0.0003301874727181797,0,s004
0.4625883378722855,1,s004
0.46216599268978564,1,s004
0.4623940427894577,0,s004
0.46225861635910537,1,s004
0.4623771582631784,1,s004
0.00012634905395270124,0,s004
0.4623304121528329,1,s004
0.7617117169819032,1,s004
0.4620639028146767,0,s004
0.46227044834129827,1,s004
0.761747157856385,1,s004
0.462240182372049,0,s004
0.4624165522156072,1,s004
0.4623933068726678,0,s004
0.7616256044635556,1,s004
0.0002288722332406401,0,s004
0.46262914615501427,0,s004
0.4622573562266361,0,s004
0.4619673912572906,1,s004
0.46199315073684977,0,s004
0.4627879302309319,0,s004
0.462314702711619,0,s004
0.00024184446386077418,0,s004
0.4619519504423293,0,s004
0.4618590800587916,1,s004
0.46233354454438214,0,s004
0.4621718127191137,0,s004
0.46182378681167124,0,s004
0.4625125276476698,1,s004
0.4630798475726454,0,s004
0.46212121492164826,0,s004
0.4626290425216575,0,s004
0.7615013114665814,1,s004
0.4620886903461878,0,s004
0.4623757059907936,0,s004
0.4623608626604987,1,s004
0.46203926738368906,1,s004
0.46270147302268216,0,s004
0.9052264660459568,0,s004
0.4619134784013388,1,s004
0.4620735943299292,0,s004
0.4619671180972327,1,s004
0.4622886305537206,0,s004
0.4625087986225198,0,s004
0.4620743130871068,1,s004
0.46214094133154093,0,s004
0.9050835358398,1,s004
0.00011349374290814396,1,s004
0.46236993244095737,0,s004
0.4623560728700591,1,s004
0.4621067416208984,1,s004
0.46212456213262554,0,s004
0.4621110443620253,1,s004
0.4620349447758052,1,s004
0.761623130092099,1,s004
0.4624109082086476,1,s004
0.7614220301019086,1,s004
0.46173637106009524,0,s004
0.4623062599121648,0,s004
0.4622054240500031,0,s004
0.00014322891170448493,0,s004
0.7618179284474675,1,s004
1.573109152852581e-05,1,s004
0.4623122223249285,1,s004
0.46223234784621847,1,s004
0.7617587695897889,1,s004
0.46221981359407915,1,s004
0.7614925501758274,1,s004
0.4617837125612172,1,s004
0.4623551298611195,1,s004
0.4618810800749098,1,s004
0.4625164535824451,0,s004
0.46225912832942506,0,s004
0.4622595009796928,1,s004
0.46204236302385393,1,s004
0.46188402823962016,1,s004
0.4618141779899607,1,s004
0.4619218444819595,0,s004
0.46208903638654064,1,s004
8.551656961341969e-05,0,s004
0.462278517228885,1,s004
0.4622608861206039,0,s004
0.4623813263516554,0,s004
0.46192332915452283,0,s004
0.462383905765837,1,s004
0.4619896502063785,1,s004
0.00024309097201391516,0,s004
0.7617303648397569,0,s004
0.4622128622973567,1,s004
0.4620905912278801,0,s004
0.46222123868739606,1,s004
0.4621436524565927,0,s004
0.4621951580133512,1,s004
0.46201848891078723,1,s004
0.4626573853035021,1,s004
0.46230148191387954,1,s004
0.46217928839582734,0,s004
0.4618187388595292,1,s004
0.4624166884422731,1,s004
0.46241660482250424,0,s004
0.4619727789939694,1,s004
0.4624261415010549,1,s004
0.4623829573731615,1,s004
0.46224560315675656,1,s004
0.4623285151812797,1,s004
0.46196550473898634,1,s004
0.0007131117049450353,0,s004
6.92768897778695e-05,0,s004
0.7618964675982705,1,s004
0.46213315713415426,1,s004
0.4621164000362834,0,s004
0.46237524876354974,1,s004
0.4622911337628697,1,s004
0.46205427348438666,0,s004
0.4625845224543015,1,s004
