label,score,user_id
0,-0.015844879671931267,s002
0,-0.027767548337578773,s002
0,-0.04696311056613922,s002
0,-0.01183277741074562,s002
0,-0.011165272444486618,s002
0,-0.007905254140496254,s002
0,-0.017860231921076775,s002
0,-0.011979913339018822,s002
0,-0.010543200187385082,s002
0,-0.039607129991054535,s002
0,-0.009139149449765682,s002
0,-0.008933779783546925,s002
0,-0.018675265833735466,s002
0,-0.030931837856769562,s002
0,-0.03297349065542221,s002
0,-0.008200540207326412,s002
0,-0.03051474317908287,s002
1,-0.008339469321072102,s003
1,-0.01856354996562004,s003
1,-0.050218310207128525,s003
1,-0.01463310793042183,s003
1,-0.0247800275683403,s003
1,-0.010363077744841576,s003
1,-0.022403763607144356,s003
1,-0.03136339411139488,s003
1,-0.05032174661755562,s003
1,-0.026056522503495216,s003
1,-0.009902593679726124,s003
1,-0.026527000591158867,s003
1,-0.009317532181739807,s003
1,-0.016229363158345222,s003
1,-0.011236426420509815,s003
1,-0.12795476615428925,s003
1,-0.030040886253118515,s003
1,-0.012280317954719067,s003
1,-0.009911674074828625,s003
1,-0.020448798313736916,s003
1,-0.021356776356697083,s003
1,-0.017625384032726288,s003
1,-0.005756231024861336,s003
1,-0.015809811651706696,s003
1,-0.018829651176929474,s003
1,-0.020004048943519592,s003
1,-0.01968500390648842,s003
1,-0.033944837749004364,s003
1,-0.13484269380569458,s003
1,-0.05026803910732269,s003
1,-0.006571016274392605,s003
1,-0.010330610908567905,s003
1,-0.11411438882350922,s003
1,-0.02511533349752426,s003
1,-0.06213322654366493,s003
1,-0.009126389399170876,s003
1,-0.08446725457906723,s003
1,-0.11803938448429108,s003
1,-0.021643340587615967,s003
1,-0.019887063652276993,s003
1,-0.021979793906211853,s003
1,-0.01663615182042122,s003
1,-0.060984525829553604,s003
1,-0.01083669438958168,s003
1,-0.013276476413011551,s003
1,-0.011221970431506634,s003
1,-0.04915971681475639,s003
1,-0.06633858382701874,s003
1,-0.04601682722568512,s003
1,-0.025363121181726456,s003
1,-0.011332934722304344,s003
1,-0.04032997786998749,s003
1,-0.012028076685965061,s003
1,-0.012919338420033455,s003
1,-0.018135271966457367,s003
1,-0.012691367417573929,s003
1,-0.018764521926641464,s003
1,-0.007062971591949463,s003
1,-0.02088254503905773,s003
1,-0.04301650822162628,s003
1,-0.008502960205078125,s003
1,-0.013131589628756046,s003
1,-0.017288409173488617,s003
1,-0.009010120294988155,s003
1,-0.030967937782406807,s003
1,-0.025910189375281334,s003
1,-0.03273899853229523,s003
1,-0.03519625961780548,s003
1,-0.01301537174731493,s003
1,-0.016214644536376,s003
1,-0.024132486432790756,s003
1,-0.019470883533358574,s003
1,-0.004693600814789534,s003
1,-0.013477650471031666,s003
1,-0.08624904602766037,s003
1,-0.022133730351924896,s003
1,-0.007922224700450897,s003
1,-0.08443185687065125,s003
1,-0.01661086454987526,s003
1,-0.05638369545340538,s003
1,-0.016130585223436356,s003
1,-0.025338517501950264,s003
1,-0.019124561920762062,s003
1,-0.03775552287697792,s003
1,-0.00922026950865984,s003
1,-0.01700146496295929,s003
1,-0.03777492046356201,s003
1,-0.01330592855811119,s003
1,-0.022034693509340286,s003
1,-0.022528493776917458,s003
1,-0.010353926569223404,s003
1,-0.08524108678102493,s003
1,-0.014821944758296013,s003
1,-0.06709937751293182,s003
1,-0.017104966565966606,s003
1,-0.01650114171206951,s003
1,-0.03932711482048035,s003
1,-0.016367316246032715,s003
1,-0.013284539803862572,s003
1,-0.013157952576875687,s003
1,-0.06204576790332794,s003
1,-0.0545816570520401,s003
1,-0.009239675477147102,s003
1,-0.019394518807530403,s003
1,-0.017480280250310898,s003
1,-0.027551695704460144,s003
1,-0.08406349271535873,s003
1,-0.01003750879317522,s003
1,-0.04306204617023468,s003
1,-0.04581714794039726,s003
1,-0.014400909654796124,s003
1,-0.02090838924050331,s003
1,-0.017867572605609894,s003
1,-0.020696038380265236,s003
1,-0.04643774405121803,s003
1,-0.009642812423408031,s003
1,-0.10530143976211548,s003
1,-0.02442478947341442,s003
1,-0.06187942996621132,s003
1,-0.007693657651543617,s003
1,-0.007972229272127151,s003
1,-0.023183606564998627,s003
1,-0.00839848443865776,s003
1,-0.017768722027540207,s003
1,-0.03309540078043938,s003
1,-0.02298876643180847,s003
1,-0.06976434588432312,s003
1,-0.014890525490045547,s003
1,-0.03582688421010971,s003
1,-0.026362916454672813,s003
1,-0.044129256159067154,s003
1,-0.032900914549827576,s003
1,-0.011837102472782135,s003
1,-0.014710860326886177,s003
1,-0.015017681755125523,s003
1,-0.0860704779624939,s003
1,-0.01122165098786354,s003
1,-0.0258609801530838,s003
1,-0.0399654284119606,s003
1,-0.010659686289727688,s003
1,-0.019801899790763855,s003
1,-0.03739982843399048,s003
1,-0.00963922031223774,s003
1,-0.010554052889347076,s003
1,-0.030511371791362762,s003
1,-0.04962747171521187,s003
1,-0.07781152427196503,s003
1,-0.03172515705227852,s003
1,-0.07832884788513184,s003
1,-0.05475485697388649,s003
1,-0.06863868236541748,s003
1,-0.016405360773205757,s003
1,-0.03907528892159462,s003
1,-0.04202161729335785,s003
1,-0.01457001268863678,s003
1,-0.017336592078208923,s003
1,-0.07077394425868988,s003
1,-0.01694362796843052,s003
1,-0.02811359614133835,s003
1,-0.010278299450874329,s003
1,-0.042976122349500656,s003
1,-0.023060176521539688,s003
1,-0.013927184976637363,s003
1,-0.016518473625183105,s003
1,-0.019855445250868797,s003
1,-0.006332742050290108,s003
1,-0.003910551313310862,s003
1,-0.014317222870886326,s003
1,-0.011182382702827454,s003
1,-0.14452633261680603,s003
1,-0.03155625984072685,s003
1,-0.015527197159826756,s003
1,-0.009678707458078861,s003
1,-0.03539986535906792,s003
1,-0.02016342431306839,s003
1,-0.03143076226115227,s003
1,-0.039740707725286484,s003
1,-0.0632886067032814,s003
1,-0.017310315743088722,s003
1,-0.012232384644448757,s003
1,-0.031225673854351044,s003
1,-0.00997159630060196,s003
1,-0.16670256853103638,s003
1,-0.003650106955319643,s003
1,-0.03431854769587517,s003
1,-0.012168973684310913,s003
1,-0.08542495965957642,s003
1,-0.020403362810611725,s003
1,-0.057857513427734375,s003
1,-0.011726152151823044,s003
1,-0.06643763929605484,s003
1,-0.014943336136639118,s003
1,-0.021859586238861084,s003
1,-0.01925053633749485,s003
1,-0.025012141093611717,s003
1,-0.0075713940896093845,s003
1,-0.02222420461475849,s003
1,-0.009029120206832886,s003
1,-0.016104213893413544,s003
1,-0.03746349364519119,s003
0,-0.004111759830266237,s003
0,-0.010267024859786034,s003
0,-0.020428335294127464,s003
0,-0.011549416929483414,s003
0,-0.013086817227303982,s003
0,-0.009199759922921658,s003
0,-0.055538032203912735,s003
0,-0.03242996335029602,s003
0,-0.06603462249040604,s003
0,-0.013372299261391163,s003
0,-0.014478315599262714,s003
0,-0.00683602737262845,s003
0,-0.018128247931599617,s003
0,-0.04989473894238472,s003
0,-0.01655159704387188,s003
0,-0.021915536373853683,s003
0,-0.014903775416314602,s003
0,-0.01151279080659151,s003
0,-0.009241590276360512,s003
0,-0.004494469612836838,s003
0,-0.04331009089946747,s003
0,-0.014533473178744316,s003
0,-0.017213143408298492,s003
0,-0.010959330946207047,s003
0,-0.028538541868329048,s003
0,-0.010411052964627743,s003
0,-0.002219753572717309,s003
0,-0.018043849617242813,s003
0,-0.008654925972223282,s003
0,-0.014636733569204807,s003
0,-0.007915666326880455,s003
0,-0.07164575159549713,s003
0,-0.010798333212733269,s003
0,-0.1549655795097351,s003
0,-0.007758192718029022,s003
0,-0.017273906618356705,s003
0,-0.020407550036907196,s003
0,-0.01724342629313469,s003
0,-0.007815840654075146,s003
0,-0.00741929467767477,s003
0,-0.010976152494549751,s003
0,-0.009422939270734787,s003
0,-0.009104031138122082,s003
0,-0.010246742516756058,s003
0,-0.007808462716639042,s003
0,-0.0171493086963892,s003
0,-0.0030328829307109118,s003
0,-0.015105916187167168,s003
0,-0.010404091328382492,s003
0,-0.04512171819806099,s003
0,-0.03737158700823784,s003
0,-0.020663686096668243,s003
0,-0.04073530063033104,s003
0,-0.010570279322564602,s003
0,-0.030580589547753334,s003
0,-0.004129480104893446,s003
0,-0.025708163157105446,s003
0,-0.035811398178339005,s003
0,-0.016266752034425735,s003
0,-0.03093745931982994,s003
0,-0.00797944888472557,s003
0,-0.007722824811935425,s003
0,-0.07119110226631165,s003
0,-0.007668337784707546,s003
0,-0.01838766224682331,s003
0,-0.01092499028891325,s003
0,-0.01207471638917923,s003
0,-0.018521640449762344,s003
0,-0.019801663234829903,s003
0,-0.020591972395777702,s003
0,-0.017819607630372047,s003
0,-0.01635826751589775,s003
0,-0.01259058341383934,s003
0,-0.012454748153686523,s003
0,-0.008208065293729305,s003
0,-0.024829141795635223,s003
0,-0.038452018052339554,s003
0,-0.020044639706611633,s003
0,-0.016572676599025726,s003
0,-0.041569676250219345,s003
0,-0.005426125135272741,s003
0,-0.15596802532672882,s003
0,-0.010286632925271988,s003
0,-0.00909970048815012,s003
0,-0.00802487414330244,s003
0,-0.008134645409882069,s003
0,-0.02410428784787655,s003
0,-0.010133632458746433,s003
0,-0.029247088357806206,s003
0,-0.009048417210578918,s003
0,-0.020821750164031982,s003
0,-0.014336864463984966,s003
0,-0.010700589045882225,s003
0,-0.011744634248316288,s003
0,-0.010790725238621235,s003
0,-0.06878852844238281,s003
0,-0.03118758089840412,s003
0,-0.025114482268691063,s003
0,-0.03909512981772423,s003
0,-0.06963848322629929,s003
0,-0.01016013603657484,s003
0,-0.05669323727488518,s003
0,-0.031242910772562027,s003
0,-0.038434188812971115,s003
0,-0.03627487272024155,s003
0,-0.017687123268842697,s003
0,-0.011200710199773312,s003
0,-0.0030460061971098185,s003
0,-0.0217365100979805,s003
0,-0.008414308540523052,s003
0,-0.012450444512069225,s003
0,-0.007619491778314114,s003
0,-0.003616803325712681,s003
0,-0.01337107177823782,s003
0,-0.011612831614911556,s003
0,-0.013520311564207077,s003
0,-0.013789840042591095,s003
0,-0.01276294607669115,s003
0,-0.020921118557453156,s003
0,-0.01828041672706604,s003
0,-0.015416552312672138,s003
0,-0.029896050691604614,s003
0,-0.017093079164624214,s003
0,-0.01599220000207424,s003
0,-0.03096677176654339,s003
0,-0.009960776194930077,s003
0,-0.004126492887735367,s003
0,-0.18364179134368896,s003
0,-0.028214501217007637,s003
0,-0.005908075254410505,s003
0,-0.010029585100710392,s003
0,-0.012952089309692383,s003
0,-0.004729871172457933,s003
0,-0.015574829652905464,s003
0,-0.010963954031467438,s003
0,-0.010981272906064987,s003
0,-0.010452178306877613,s003
0,-0.024729913100600243,s003
0,-0.010410042479634285,s003
0,-0.019088255241513252,s003
0,-0.042852289974689484,s003
0,-0.0804455503821373,s003
0,-0.0031803552992641926,s003
0,-0.019696179777383804,s003
0,-0.022404450923204422,s003
0,-0.06377596408128738,s003
0,-0.010002371855080128,s003
0,-0.009173723869025707,s003
0,-0.022398311644792557,s003
0,-0.07034070044755936,s003
0,-0.020077204331755638,s003
0,-0.013515290804207325,s003
0,-0.009806258603930473,s003
0,-0.01691952534019947,s003
0,-0.02520146407186985,s003
0,-0.04412112012505531,s003
0,-0.011572551913559437,s003
0,-0.0086970878764987,s003
0,-0.013984935358166695,s003
0,-0.015093207359313965,s003
0,-0.00782837811857462,s003
0,-0.0050390614196658134,s003
0,-0.016530819237232208,s003
0,-0.022597061470150948,s003
0,-0.0077990079298615456,s003
0,-0.0032826114911586046,s003
0,-0.010912169702351093,s003
0,-0.008942034095525742,s003
0,-0.011736255139112473,s003
0,-0.012268571183085442,s003
0,-0.051069293171167374,s003
0,-0.008121931925415993,s003
0,-0.028605954721570015,s003
0,-0.020151052623987198,s003
0,-0.025565005838871002,s003
0,-0.009671838022768497,s003
0,-0.00790290255099535,s003
0,-0.0050279139541089535,s003
0,-0.061171311885118484,s003
0,-0.006649337243288755,s003
0,-0.00971069373190403,s003
0,-0.020836180076003075,s003
0,-0.014404967427253723,s003
0,-0.015844879671931267,s003
0,-0.027767548337578773,s003
0,-0.04696311056613922,s003
0,-0.01183277741074562,s003
0,-0.011165272444486618,s003
0,-0.007905254140496254,s003
0,-0.017860231921076775,s003
0,-0.011979913339018822,s003
0,-0.010543200187385082,s003
0,-0.039607129991054535,s003
0,-0.009139149449765682,s003
0,-0.008933779783546925,s003
0,-0.018675265833735466,s003
0,-0.030931837856769562,s003
0,-0.03297349065542221,s003
0,-0.008200540207326412,s003
0,-0.03051474317908287,s003
1,-0.022493287920951843,s004
1,-0.010192261077463627,s004
1,-0.007295524701476097,s004
1,-0.008791542612016201,s004
1,-0.025887055322527885,s004
1,-0.0178438201546669,s004
1,-0.03162114694714546,s004
1,-0.012542493641376495,s004
1,-0.019217273220419884,s004
1,-0.012129107490181923,s004
1,-0.016496596857905388,s004
1,-0.011452178470790386,s004
1,-0.021005742251873016,s004
1,-0.008361829444766045,s004
1,-0.005891040898859501,s004
1,-0.01253465935587883,s004
1,-0.006443866994231939,s004
1,-0.0065141902305185795,s004
1,-0.06507912278175354,s004
1,-0.014581803232431412,s004
1,-0.009218757040798664,s004
1,-0.008459499105811119,s004
1,-0.01072446908801794,s004
1,-0.015133031643927097,s004
1,-0.004726138897240162,s004
1,-0.010552600957453251,s004
1,-0.01136045716702938,s004
1,-0.032699104398489,s004
1,-0.02605545148253441,s004
1,-0.017705164849758148,s004
1,-0.013494937680661678,s004
1,-0.00623827800154686,s004
1,-0.017946062609553337,s004
1,-0.01411410328000784,s004
1,-0.016717903316020966,s004
1,-0.008398759178817272,s004
1,-0.03164289891719818,s004
1,-0.016746455803513527,s004
1,-0.005804122891277075,s004
1,-0.06575506925582886,s004
1,-0.020255213603377342,s004
1,-0.008677791804075241,s004
1,-0.02383803017437458,s004
1,-0.00560578890144825,s004
1,-0.007978350855410099,s004
1,-0.0232591163367033,s004
1,-0.00988338515162468,s004
1,-0.020691536366939545,s004
1,-0.009028101339936256,s004
1,-0.03868921846151352,s004
1,-0.00980927050113678,s004
1,-0.006433246657252312,s004
1,-0.017310047522187233,s004
1,-0.05475689098238945,s004
1,-0.017143819481134415,s004
1,-0.010355867445468903,s004
1,-0.010450119152665138,s004
1,-0.008647811599075794,s004
1,-0.010433148592710495,s004
1,-0.030313292518258095,s004
1,-0.01056609209626913,s004
1,-0.008875817060470581,s004
1,-0.009861770085990429,s004
1,-0.033659350126981735,s004
1,-0.008332449942827225,s004
1,-0.007540748454630375,s004
1,-0.012024998664855957,s004
1,-0.018369104713201523,s004
1,-0.008908524177968502,s004
1,-0.03189728036522865,s004
1,-0.014654595404863358,s004
1,-0.005352992098778486,s004
1,-0.014711111783981323,s004
1,-0.011623095721006393,s004
1,-0.016940472647547722,s004
1,-0.011659882962703705,s004
1,-0.010268905200064182,s004
1,-0.016199398785829544,s004
1,-0.010988015681505203,s004
1,-0.01472654938697815,s004
1,-0.017532439902424812,s004
1,-0.016467692330479622,s004
1,-0.01933727227151394,s004
1,-0.015031150542199612,s004
1,-0.012144498527050018,s004
1,-0.03410935029387474,s004
1,-0.026715965941548347,s004
1,-0.006244471296668053,s004
1,-0.02588174119591713,s004
1,-0.042106952518224716,s004
1,-0.009878636337816715,s004
1,-0.004523708019405603,s004
1,-0.008845275267958641,s004
1,-0.011990631930530071,s004
1,-0.013406406156718731,s004
1,-0.016146056354045868,s004
1,-0.019112899899482727,s004
1,-0.023949768394231796,s004
1,-0.0301344133913517,s004
1,-0.011673176661133766,s004
1,-0.02416105568408966,s004
1,-0.010919531807303429,s004
1,-0.016616156324744225,s004
1,-0.016146959736943245,s004
1,-0.026146233081817627,s004
1,-0.021224897354841232,s004
1,-0.011801409535109997,s004
1,-0.008718588389456272,s004
1,-0.008826709352433681,s004
1,-0.007284141145646572,s004
1,-0.020464442670345306,s004
1,-0.015375463292002678,s004
1,-0.006539162248373032,s004
1,-0.004402444697916508,s004
1,-0.020236706361174583,s004
1,-0.032454364001750946,s004
1,-0.012335699051618576,s004
1,-0.005904664285480976,s004
1,-0.032627005130052567,s004
1,-0.018394462764263153,s004
1,-0.03950866311788559,s004
1,-0.02524730935692787,s004
1,-0.01767326518893242,s004
1,-0.013523842208087444,s004
1,-0.008763369172811508,s004
1,-0.026746876537799835,s004
1,-0.009970653802156448,s004
1,-0.021779939532279968,s004
1,-0.00954484473913908,s004
1,-0.06837686896324158,s004
